total_items,amoxicillin,azithromycin,cephalosporins,clarithromycin,clindamycin,co_amoxiclav,erythromycin,metronidazole,phenoxymethylpenicillin,tetracyclines,icb_name,month,population,f1_coamox_rate,f2_amox_coamox_ratio,f3_items_per_1000,f4_mom_change,f5_coamox_zscore,anomaly_score,anomaly_flag,is_anomaly,guideline_coamox_flag,guideline_ratio_flag,guideline_volume_flag,any_guideline_flag,shap_f1_coamox_rate,shap_f2_amox_coamox_ratio,shap_f3_items_per_1000,shap_f4_mom_change,shap_f5_coamox_zscore
4855,3365,6,3,17,22,4,138,1172,117,11,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2023-12-01,1725756,0.0824,673.0,2.8133,-3.5941,-1.4656,-0.04734371313572694,-1,1,0,0,0,0,-1.0691512324584465,-3.2231192021090806,0.1785737650646143,0.20069819794759128,-1.0007553081492617
5241,3669,5,4,10,28,13,129,1265,108,10,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2024-01-01,1725756,0.248,262.0714,3.0369,7.9506,-0.7274,0.14585373511629485,1,0,0,0,0,0,0.264173573372386,-0.09073712688312409,0.40975855514596277,-0.1587060952388671,0.3236233946752046
4776,3395,6,0,16,25,6,111,1110,92,15,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2024-02-01,1725756,0.1256,485.0,2.7675,-8.8724,-1.2794,0.02891463571354247,1,0,0,0,0,0,-0.5478952802959247,-1.9835567165739474,0.25042521015479896,-0.027048119500811773,-0.6217016117811562
4752,3254,6,4,27,19,10,126,1200,95,11,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2024-03-01,1725756,0.2104,295.8182,2.7536,-0.5025,-0.8065,0.1481401663719173,1,0,0,0,0,0,0.13631877748771654,-0.31243711430509397,0.24138127477763824,0.5098137100980544,0.25491123619218287
5026,3405,5,5,28,25,11,128,1345,63,11,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2024-04-01,1725756,0.2189,283.75,2.9123,5.766,-0.8111,0.14394071087057014,1,0,0,0,0,0,0.12323776065115685,-0.18750155847184133,0.3585643373025483,0.15296353917469416,0.232690881839516
4994,3479,3,2,19,27,12,90,1248,102,12,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2024-05-01,1725756,0.2403,267.6154,2.8938,-0.6367,-0.7867,0.1647922193595886,1,0,0,0,0,0,0.2698674946772076,-0.06482162473905473,0.4004249260848165,0.5250973134232769,0.3098054869308298
4848,3428,9,0,22,19,9,104,1166,85,6,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2024-06-01,1725756,0.1856,342.8,2.8092,-2.9235,-1.0146,0.11944637289396343,1,0,0,0,0,0,-0.06865542014048408,-0.7286602458207933,0.24673879481502886,0.38742079702589177,-0.002885007868601608
4816,3312,7,6,18,31,9,115,1212,99,7,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2024-07-01,1725756,0.1869,331.2,2.7907,-0.6601,-0.9258,0.13213140648952892,1,0,0,0,0,0,-0.02371292091852716,-0.6063790336114654,0.26838650701823663,0.5160639006589287,0.11167309098482807
4819,3392,7,5,19,26,5,108,1128,123,6,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2024-08-01,1725756,0.1038,565.3333,2.7924,0.0623,-1.2687,0.010638297085201809,1,0,0,0,0,0,-0.8144741508133774,-2.630237189719893,0.2378789949063972,0.4208401921438442,-0.6440971368850107
4607,3204,6,2,16,24,9,84,1151,97,14,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2024-09-01,1725756,0.1954,320.4,2.6696,-4.3993,-0.8117,0.12929664270055247,1,0,0,0,0,0,0.02772399309659471,-0.5837610336244381,0.12812502393857558,0.3182949449689659,0.2779901592164928
4956,3399,4,5,12,29,11,122,1235,127,12,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2024-10-01,1725756,0.222,283.25,2.8718,7.5754,-0.9023,0.1309564893993529,1,0,0,0,0,0,0.12700112041358805,-0.22048282998139712,0.3112443173514318,-0.08739596135474251,0.09511032609561683
4962,3430,3,1,23,23,9,81,1251,131,10,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2024-11-01,1725756,0.1814,343.0,2.8753,0.1211,-1.01,0.12843233178793179,1,0,0,0,0,0,-0.04421958503334156,-0.6881431493761024,0.38884647204019257,0.4904585320717834,-0.00821704021005229
5104,3565,3,6,29,23,13,114,1196,146,9,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2024-12-01,1725756,0.2547,254.6429,2.9575,2.8617,-0.6197,0.16528840216307278,1,0,0,0,0,0,0.28630806375329654,-0.030318278310240778,0.4283358750197184,0.37357945845194607,0.40104865294375
5215,3607,3,4,19,32,19,82,1292,152,5,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2025-01-01,1725756,0.3643,180.35,3.0219,2.1748,-0.2355,0.16901769712199077,1,0,0,0,0,0,0.31186950492008325,0.16825535583388973,0.4071634810700776,0.44625986157568076,0.265806167217495
4962,3443,4,3,20,19,15,84,1257,104,13,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2025-02-01,1725756,0.3023,215.1875,2.8753,-4.8514,-0.7433,0.165535251196545,1,0,0,0,0,0,0.3160605133112755,0.12402851158440849,0.3437068348730812,0.3651883020527876,0.319221883630495
5087,3562,6,3,12,21,11,107,1249,103,13,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2025-03-01,1725756,0.2162,296.8333,2.9477,2.5191,-0.6975,0.14945793832538629,1,0,0,0,0,0,0.11370098046112062,-0.3413446682902756,0.3952315298639761,0.3949057609199717,0.31488967352555736
4784,3352,1,1,23,23,6,93,1169,105,11,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2025-04-01,1725756,0.1254,478.8571,2.7721,-5.9564,-1.0472,0.05121220168772955,1,0,0,0,0,0,-0.5205288404747576,-2.023517610750777,0.2527697120188174,0.19724598289940337,-0.2014873246535502
4982,3376,3,5,18,36,6,100,1284,140,14,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2025-05-01,1725756,0.1204,482.2857,2.8869,4.1388,-1.1289,0.04733959952925004,1,0,0,0,0,0,-0.5930505493933457,-2.0652253827709255,0.33159133764430965,0.27031991897402374,-0.3512816535754775
4560,3170,5,2,14,18,12,98,1125,103,13,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2025-06-01,1725756,0.2632,243.8462,2.6423,-8.4705,-0.6109,0.15207259212658703,1,0,0,0,0,0,0.3378635959521947,0.006035499739651025,0.09808265247924353,0.05367893995130145,0.47621438173792596
4842,3387,4,2,25,28,11,93,1164,110,18,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2025-07-01,1725756,0.2272,282.25,2.8057,6.1842,-0.8497,0.1405066501625053,1,0,0,0,0,0,0.1892382178546691,-0.2136625215225917,0.23826254933020122,0.11142816096585634,0.23312261779369428
4404,3041,2,3,24,22,7,77,1129,90,9,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2025-08-01,1725756,0.1589,380.125,2.5519,-9.0458,-0.9437,0.08556559764969296,1,0,0,0,0,0,-0.2646093450620321,-1.0802766929561685,0.061916266206232036,-0.026109280756490133,0.047345344550982764
4965,3457,0,3,21,32,12,90,1192,148,10,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2025-09-01,1725756,0.2417,265.9231,2.877,12.7384,-0.596,0.115615799982479,1,0,0,0,0,0,0.22842112115754407,-0.14072157188962942,0.25958700539208945,-1.044232226173391,0.4028739257273746
5210,3571,2,1,41,29,7,100,1313,138,8,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2025-10-01,1725756,0.1344,446.375,3.019,4.9345,-0.7978,0.0664718435879127,1,0,0,0,0,0,-0.4686291239540123,-1.9829905976251372,0.3707106694710789,0.1640600427816714,0.07163295513792682
4924,3422,4,2,25,32,26,91,1161,149,12,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2025-11-01,1725756,0.528,126.7407,2.8532,-5.4894,0.2812,0.1621776593179176,1,0,0,0,0,0,0.16193968488706972,0.36018812073925766,0.3107285675885608,0.28654925075976057,0.22344650865002888
5139,3578,3,2,27,37,34,93,1205,144,16,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2025-12-01,1725756,0.6616,102.2286,2.9778,4.3664,0.563,0.1432277328022714,1,0,0,0,0,0,-0.19910753012952032,0.1905065760494335,0.36058273181864897,0.27764841445743693,0.025002927196981366
5041,3488,4,1,20,26,21,90,1216,164,11,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2026-01-01,1725756,0.4166,158.5455,2.921,-1.907,-0.1237,0.17322536880460804,1,0,0,0,0,0,0.3579045467328246,0.26301110858678883,0.3125090304580556,0.4463306282821506,0.379627600233197
4685,3202,4,5,22,22,10,62,1168,175,15,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2026-02-01,1725756,0.2134,291.0909,2.7148,-7.0621,-0.9016,0.13652752558950448,1,0,0,0,0,0,0.14336674966213483,-0.2674838105566137,0.20475996109251243,0.19151568378572673,0.1466084797195712
7986,5389,3,4,58,65,30,187,2230,10,10,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2022-01-01,1891800,0.3757,173.8387,4.2214,0.0,-0.2346,0.1685371626027356,1,0,0,0,0,0,0.36833816970825045,0.25891364104503567,0.1576094295198079,0.47922274888880223,0.3171041737386936
6595,4439,4,2,52,69,26,147,1828,17,11,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2022-02-01,1891800,0.3942,164.4074,3.4861,-17.418,-0.182,0.11158369838191062,1,0,0,0,0,0,0.33218236354980546,0.19421829729152218,0.4810785507986592,-1.8101191521198983,0.37498923033102627
7551,5062,3,4,59,76,27,161,2128,13,18,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2022-03-01,1891800,0.3576,180.7857,3.9914,14.4958,-0.4015,0.12108776321565562,1,0,0,0,0,0,0.29577553327164546,0.2535497095657601,0.31336902910008324,-1.3580740393473179,0.3845407437763327
6288,4234,3,6,48,58,34,122,1754,14,15,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2022-04-01,1891800,0.5407,120.9714,3.3238,-16.7263,0.5213,0.1008237574809796,1,0,0,0,0,0,0.15736788079828032,0.2705475777059777,0.4322917246801822,-1.6495755645596233,0.011051948640370408
6520,4377,2,2,64,60,23,154,1817,13,8,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2022-05-01,1891800,0.3528,182.375,3.4465,3.6896,-0.3314,0.17102377124475943,1,0,0,0,0,0,0.3123092093426944,0.23283490744868135,0.47126839454438935,0.26614249022432207,0.3928794321411825
6261,4174,1,5,36,62,24,150,1788,10,11,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2022-06-01,1891800,0.3833,166.96,3.3095,-3.9724,-0.0585,0.16939420305588132,1,0,0,0,0,0,0.3119454517099572,0.2174065962624194,0.43149890943321006,0.3486864798637937,0.3040660441270827
6374,4289,3,4,70,65,26,134,1746,19,18,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2022-07-01,1891800,0.4079,158.8519,3.3693,1.8048,-0.1152,0.1765770254128619,1,0,0,0,0,0,0.3542933256732112,0.24771276537346265,0.4213537002442654,0.48120544698166046,0.38354127889559725
5989,3974,2,9,51,55,25,136,1715,17,5,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2022-08-01,1891800,0.4174,152.8462,3.1658,-6.0402,0.0625,0.16465428378469676,1,0,0,0,0,0,0.3161410824622829,0.24315448290982394,0.4223196625695274,0.2519508584864288,0.20164648907552588
5926,3904,2,6,56,53,27,120,1726,20,12,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2022-09-01,1891800,0.4556,139.4286,3.1325,-1.0519,0.0624,0.17643312631179398,1,0,0,0,0,0,0.2543060541150284,0.3548076387641674,0.4411299752093615,0.5336610104751804,0.29865216069945943
6062,3977,2,5,61,45,31,131,1774,24,12,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2022-10-01,1891800,0.5114,124.2812,3.2044,2.295,0.2457,0.172950973102461,1,0,0,0,0,0,0.24457853010252195,0.3573929391695023,0.4066254976339016,0.4605251429614658,0.2797718537461814
6013,3907,4,6,58,41,20,122,1815,28,12,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2022-11-01,1891800,0.3326,186.0476,3.1785,-0.8083,-0.4454,0.1812746194233837,1,0,0,0,0,0,0.4012167432911065,0.2688745422769928,0.4267377104653836,0.499252595543547,0.4743484205780703
5812,3804,6,3,59,46,28,143,1690,18,15,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2022-12-01,1891800,0.4818,131.1724,3.0722,-3.3428,0.1137,0.1746104861807643,1,0,0,0,0,0,0.27345908968278954,0.3862078854479367,0.4102637571863857,0.4293824880722162,0.31313061189418606
6040,3968,3,6,62,42,33,130,1767,18,11,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2023-01-01,1891800,0.5464,116.7059,3.1927,3.9229,0.5217,0.1612484857825624,1,0,0,0,0,0,0.16469776966973976,0.33303784115624024,0.4005408937757679,0.3453520000913563,0.06472042429581681
5702,3746,4,3,36,53,29,153,1627,36,15,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2023-02-01,1891800,0.5086,124.8667,3.0141,-5.596,0.4458,0.16170042086885383,1,0,0,0,0,0,0.2341923339202135,0.389332680771117,0.4176483158335712,0.2800249297909832,0.003922412321962929
6946,4602,10,7,56,54,26,149,1996,30,16,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2023-03-01,1891800,0.3743,170.4444,3.6716,21.8169,-0.2508,0.06880514624099321,1,0,0,0,0,0,0.37981624464155295,0.22089099370264118,0.39442353623037146,-3.0317745411299293,0.26150744129986964
5229,3502,4,2,59,43,27,110,1446,26,10,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2023-04-01,1891800,0.5164,125.0714,2.764,-24.7193,0.2226,0.058475109884592924,1,0,0,0,0,0,0.13050392561470106,0.19996901237565004,0.23342032571702015,-2.9195793005222033,0.2727815727696329
5476,3718,3,8,54,36,30,105,1489,22,11,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2023-05-01,1891800,0.5478,119.9355,2.8946,4.7237,0.4933,0.15661863250610691,1,0,0,0,0,0,0.14628118038043436,0.30818722693974576,0.3338510531613941,0.26764043351036426,0.08165809741437606
5808,3873,8,6,50,60,30,128,1626,18,9,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2023-06-01,1891800,0.5165,124.9355,3.0701,6.0628,0.3484,0.16473167104551045,1,0,0,0,0,0,0.24364877792847456,0.38366459065874836,0.3863029702670727,0.20566819126782274,0.21882335834577207
5640,3754,8,11,81,34,28,109,1583,15,17,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2023-07-01,1891800,0.4965,129.4483,2.9813,-2.8926,0.2358,0.17576727534626357,1,0,0,0,0,0,0.28780819708561434,0.4272104704148359,0.37892721816107244,0.44614456317987955,0.3168139751736081
5640,3735,6,5,61,43,22,102,1634,23,9,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2023-08-01,1891800,0.3901,162.3913,2.9813,0.0,-0.2565,0.171834272868921,1,0,0,0,0,0,0.3291342120869988,0.2497651615756253,0.3580181919550009,0.4766320953883865,0.2927343470524985
5352,3562,3,4,48,67,15,105,1519,19,10,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2023-09-01,1891800,0.2803,222.625,2.8291,-5.1064,-0.5442,0.16780426595191184,1,0,0,0,0,0,0.3348135279168527,0.09266027508981263,0.27809493154676523,0.33918822479220095,0.5087675804287995
5763,3830,7,3,62,52,22,116,1613,54,4,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2023-10-01,1891800,0.3817,166.5217,3.0463,7.6794,-0.2064,0.16138675876904734,1,0,0,0,0,0,0.37734434787078713,0.25645466583231424,0.37283264878862904,-0.05900862262675162,0.36585531162825574
5541,3725,2,2,51,39,28,95,1537,55,7,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2023-11-01,1891800,0.5053,128.4483,2.929,-3.8522,0.2489,0.169373753620708,1,0,0,0,0,0,0.24652149882655294,0.4034564024730732,0.34369378879437845,0.31928342600846876,0.299874090284559
5965,4066,1,16,61,45,18,126,1573,50,9,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2023-12-01,1891800,0.3018,214.0,3.1531,7.652,-0.5857,0.16067813839635608,1,0,0,0,0,0,0.38099402845632196,0.12435275547114831,0.42232784689931674,-0.09816783261503033,0.4577031220625154
5961,3945,6,3,40,44,17,112,1714,69,11,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2024-01-01,1891800,0.2852,219.1667,3.151,-0.0671,-0.5526,0.17751551570288088,1,0,0,0,0,0,0.3227427855430785,0.1522452903553389,0.448169988738258,0.5002199571581626,0.5009739393266753
5608,3684,4,4,49,41,27,122,1608,59,10,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2024-02-01,1891800,0.4815,131.5714,2.9644,-5.9218,0.37,0.1614390289491039,1,0,0,0,0,0,0.2582772821426527,0.3418054206070991,0.376478674549044,0.22164533517045323,0.11721113544955189
5598,3721,1,3,61,37,28,99,1566,72,10,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2024-03-01,1891800,0.5002,128.3103,2.9591,-0.1783,0.4164,0.16652373213582494,1,0,0,0,0,0,0.26576810337759305,0.3528079604597155,0.37290156624629195,0.48754139433826515,0.026294918340580554
5175,3409,8,5,38,50,28,98,1478,56,5,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2024-04-01,1891800,0.5411,117.5517,2.7355,-7.5563,0.2934,0.15202443400710947,1,0,0,0,0,0,0.13317656456452165,0.37798541003927383,0.20321593755412964,0.03352967790823719,0.22222160630658488
5672,3714,3,6,57,45,33,120,1611,77,6,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2024-05-01,1891800,0.5818,109.2353,2.9982,9.6039,0.5956,0.13451898186080008,1,0,0,0,0,0,0.0166015231523577,0.2972541814272508,0.3669315175891216,-0.34503931180099007,0.01303990705837139
5175,3506,2,6,51,38,35,78,1385,65,9,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2024-06-01,1891800,0.6763,97.3889,2.7355,-8.7623,0.8794,0.1194924972034519,1,0,0,0,0,0,-0.18153266786247954,0.22363974897914102,0.19667641165570066,-0.09453477995903849,-0.30874138732443723
5588,3638,5,3,66,53,41,112,1577,82,11,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2024-07-01,1891800,0.7337,86.619,2.9538,7.9807,0.9385,0.11334423030502194,1,0,0,0,0,0,-0.3890743768333566,0.07992670539980071,0.3550206598194361,-0.11856128673914619,-0.2967864066453501
5112,3355,4,6,60,51,34,84,1440,64,14,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2024-08-01,1891800,0.6651,95.8571,2.7022,-8.5183,0.7035,0.12389063755923602,1,0,0,0,0,0,-0.1648485664098151,0.2341960213888108,0.14174727518116814,-0.018807847097768414,-0.20838238498208503
5210,3389,5,5,61,37,33,101,1502,67,10,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2024-09-01,1891800,0.6334,99.6765,2.754,1.9171,0.6119,0.1482095336274909,1,0,0,0,0,0,-0.09309815896561,0.23279061033495274,0.2178260400308635,0.5037673305556182,-0.028806839602477794
5793,3872,2,5,66,46,30,92,1596,77,7,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2024-10-01,1891800,0.5179,124.9032,3.0622,11.19,0.2813,0.1390527210336609,1,0,0,0,0,0,0.20649891104864743,0.3632022213673074,0.343532738576844,-0.632210895433167,0.22619664384603866
5495,3682,5,4,62,34,50,93,1478,76,11,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2024-11-01,1891800,0.9099,72.1961,2.9046,-5.1441,2.0153,0.06910767908847315,1,0,0,0,0,0,-0.8875948941295875,-0.15064199617096463,0.31486341352639086,0.24289080681567418,-1.2855428297273643
5477,3711,5,4,58,28,33,96,1427,107,8,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2024-12-01,1891800,0.6025,109.1471,2.8951,-0.3276,0.5428,0.1569891069265935,1,0,0,0,0,0,0.00922585701924551,0.3103380050443909,0.3314298169258206,0.4788941990932788,0.021319408021423968
5849,3877,4,7,55,29,31,105,1626,96,19,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2025-01-01,1891800,0.53,121.1562,3.0918,6.792,0.4005,0.15711887139380143,1,0,0,0,0,0,0.19083228643771777,0.3066707189816055,0.3803681612600156,0.09799548020257579,0.18010345866691985
4983,3355,5,4,49,22,29,109,1308,89,13,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2025-02-01,1891800,0.582,111.8333,2.634,-14.8059,0.2547,0.10677527632718803,1,0,0,0,0,0,0.005449564926745586,0.2982461909514392,0.0688442981199701,-1.1631222926610503,0.20519631851801173
5116,3397,3,6,48,39,37,99,1372,107,8,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2025-03-01,1891800,0.7232,89.3947,2.7043,2.6691,0.8399,0.1233943913082165,1,0,0,0,0,0,-0.32071239979495125,0.07910487634005188,0.1292629639907976,0.3956557042447169,-0.3162252032284639
5343,3549,3,6,47,41,49,120,1439,79,10,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2025-04-01,1891800,0.9171,70.98,2.8243,4.4371,1.8672,0.07040121840858299,1,0,0,0,0,0,-0.8866008453985275,-0.11545510723027846,0.23944383652717013,0.2366143746442394,-1.20100914548798
5271,3543,2,7,47,46,31,110,1382,87,16,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2025-05-01,1891800,0.5881,110.7188,2.7862,-1.3476,0.4829,0.15284588459142695,1,0,0,0,0,0,-0.03907914255582887,0.3175375155091891,0.22780148973231476,0.47167369017497124,0.02200392297617652
5323,3615,3,2,56,34,25,107,1383,84,14,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2025-06-01,1891800,0.4697,139.0385,2.8137,0.9865,0.1162,0.17386502894054862,1,0,0,0,0,0,0.31680277346109964,0.3723224704771552,0.23436915629886956,0.5082712733211117,0.3520975978601089
5697,3760,3,2,65,41,52,96,1575,93,10,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2025-07-01,1891800,0.9128,70.9434,3.0114,7.0261,1.6804,0.07732829684558878,1,0,0,0,0,0,-0.8990217985803388,-0.11297363312423747,0.3248874127793994,0.08291776826036416,-0.9120956019815979
4854,3227,4,9,40,33,17,82,1305,127,10,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2025-08-01,1891800,0.3502,179.2778,2.5658,-14.7973,-0.3234,0.1093465864012429,1,0,0,0,0,0,0.2715215630986333,0.21211585367181207,-0.09357530967840744,-1.2280888891176016,0.3367805186997142
5773,3871,5,4,57,56,8,113,1532,116,11,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2025-09-01,1891800,0.1386,430.1111,3.0516,18.9328,-0.9225,-0.006156477209179334,-1,1,0,0,0,0,-0.4159853878717094,-1.4998327002473013,0.3201467912199157,-2.253263544168149,-0.02643964758902842
5878,3845,6,3,56,49,24,93,1659,135,8,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2025-10-01,1891800,0.4083,153.8,3.1071,1.8188,0.0581,0.17257893087671883,1,0,0,0,0,0,0.31216080882554526,0.23789285419701486,0.4662778908392143,0.5002867144220896,0.21806602194922792
5505,3654,4,2,44,45,29,84,1506,128,9,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2025-11-01,1891800,0.5268,121.8,2.9099,-6.3457,0.2769,0.1617580935927842,1,0,0,0,0,0,0.16412340891747995,0.3743163337879996,0.35599621604166354,0.19875799006228329,0.23406838378598485
5970,4058,1,5,50,43,21,112,1520,147,13,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2025-12-01,1891800,0.3518,184.4545,3.1557,8.4469,-0.4058,0.15758753645175488,1,0,0,0,0,0,0.3096519517438988,0.2653537929630987,0.41394289378855487,-0.22161762757154393,0.4058535691575076
5620,3740,1,3,54,43,24,91,1503,150,11,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2026-01-01,1891800,0.427,149.6,2.9707,-5.8626,-0.084,0.17083448721547756,1,0,0,0,0,0,0.34721844235363225,0.3076421754574705,0.3765014509506433,0.25976153604984403,0.37711550443215824
5886,3919,3,2,53,39,16,85,1584,172,13,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2026-02-01,1891800,0.2718,230.5294,3.1113,4.7331,-0.6553,0.16394389506612478,1,0,0,0,0,0,0.36460380259933467,0.013386114048001397,0.4068490537971184,0.200955237422535,0.42286684636909455
6474,4262,3,63,18,34,15,87,1879,102,11,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,2022-01-01,1802100,0.2317,266.375,3.5925,0.0,-0.7906,0.16438101657052012,1,0,0,0,0,0,0.2606448929330045,-0.10379609460995387,0.43863389574497935,0.5292808083753966,0.30022977929989736
6453,4148,1,42,16,32,14,110,1929,153,8,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,2022-02-01,1802100,0.217,276.5333,3.5808,-0.3244,-0.8806,0.15811687910548888,1,0,0,0,0,0,0.15112695219150088,-0.10975287640936594,0.4653618179264215,0.5072604258387184,0.17865561801697166
7259,4765,3,50,15,20,14,101,2137,145,9,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,2022-03-01,1802100,0.1929,317.6667,4.0281,12.4903,-1.1151,0.0641676816813021,1,0,0,0,0,0,-0.10086702699884507,-0.644073001181537,0.20240119927163241,-0.9559679275858979,-0.4155892384915991
5856,3848,1,65,21,18,15,85,1637,157,9,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,2022-04-01,1802100,0.2561,240.5,3.2495,-19.3277,-0.9369,0.07747110690602066,1,0,0,0,0,0,0.21498932094678286,-0.0435116390118345,0.44054157017679957,-2.0712325000366065,-0.05269657316688301
6921,4493,3,70,17,23,15,114,1944,233,9,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,2022-05-01,1802100,0.2167,280.8125,3.8405,18.1865,-0.9327,0.056615233470642345,1,0,0,0,0,0,0.06462498247802533,-0.25989396655562513,0.28325589009904006,-2.24280818904835,0.017178986377880484
